Question No,Title,Url,Difficulty,Tag
1129,Shortest Path with Alternating Colors,https://leetcode.com/problems/shortest-path-with-alternating-colors,Medium,"Breadth-First Search, Graph, Graph, Breadth-First Search, Graph, Breadth-First Search"
1130,Minimum Cost Tree From Leaf Values,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values,Medium,"Dynamic Programming, Dynamic Programming, Stack, Greedy, Monotonic Stack, Monotonic Stack, Greedy, Stack, Dynamic Programming, Stack, Greedy, Monotonic Stack"
1131,Maximum of Absolute Value Expression,https://leetcode.com/problems/maximum-of-absolute-value-expression,Medium,"Array, Math, Array, Math, Array, Math"
1132,Reported Posts II,https://leetcode.com/problems/reported-posts-ii,Medium,"Database, Database, Database"
1133,Largest Unique Number,https://leetcode.com/problems/largest-unique-number,Easy,"Array, Array, Sorting, Hash Table, Hash Table, Hash Table, Sorting, Array, Sorting"
1134,Armstrong Number,https://leetcode.com/problems/armstrong-number,Easy,"Math, Math, Math"
1135,Connecting Cities With Minimum Cost,https://leetcode.com/problems/connecting-cities-with-minimum-cost,Medium,"Union Find, Union Find, Heap (Priority Queue), Minimum Spanning Tree, Heap (Priority Queue), Graph, Union Find, Minimum Spanning Tree, Graph, Heap (Priority Queue), Minimum Spanning Tree, Graph"
1136,Parallel Courses,https://leetcode.com/problems/parallel-courses,Medium,"Graph, Topological Sort, Graph, Topological Sort, Topological Sort, Graph"
1137,N-th Tribonacci Number,https://leetcode.com/problems/n-th-tribonacci-number,Easy,"Math, Memoization, Dynamic Programming, Memoization, Dynamic Programming, Math, Math, Dynamic Programming, Memoization"
1138,Alphabet Board Path,https://leetcode.com/problems/alphabet-board-path,Medium,"Hash Table, Hash Table, String, Hash Table, String, String"
1139,Largest 1-Bordered Square,https://leetcode.com/problems/largest-1-bordered-square,Medium,"Array, Matrix, Matrix, Array, Dynamic Programming, Matrix, Array, Dynamic Programming, Dynamic Programming"
1140,Stone Game II,https://leetcode.com/problems/stone-game-ii,Medium,"Array, Array, Math, Dynamic Programming, Game Theory, Dynamic Programming, Array, Math, Game Theory, Game Theory, Dynamic Programming, Math"
1141,User Activity for the Past 30 Days I,https://leetcode.com/problems/user-activity-for-the-past-30-days-i,Easy,"Database, Database, Database"
1142,User Activity for the Past 30 Days II,https://leetcode.com/problems/user-activity-for-the-past-30-days-ii,Easy,"Database, Database, Database"
1143,Longest Common Subsequence,https://leetcode.com/problems/longest-common-subsequence,Medium,"Dynamic Programming, Dynamic Programming, String, Dynamic Programming, String, String"
1144,Decrease Elements To Make Array Zigzag,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag,Medium,"Greedy, Array, Greedy, Array, Greedy, Array"
1145,Binary Tree Coloring Game,https://leetcode.com/problems/binary-tree-coloring-game,Medium,"Depth-First Search, Tree, Tree, Depth-First Search, Binary Tree, Binary Tree, Binary Tree, Depth-First Search, Tree"
1146,Snapshot Array,https://leetcode.com/problems/snapshot-array,Medium,"Binary Search, Binary Search, Design, Array, Array, Hash Table, Binary Search, Design, Design, Array, Hash Table, Hash Table"
1147,Longest Chunked Palindrome Decomposition,https://leetcode.com/problems/longest-chunked-palindrome-decomposition,Hard,"String, Hash Function, Rolling Hash, Greedy, Dynamic Programming, String, Two Pointers, Hash Function, Rolling Hash, Greedy, Dynamic Programming, String, Two Pointers, Hash Function, Rolling Hash, Greedy, Dynamic Programming, Two Pointers"
1148,Article Views I,https://leetcode.com/problems/article-views-i,Easy,"Database, Database, Database"
1149,Article Views II,https://leetcode.com/problems/article-views-ii,Medium,"Database, Database, Database"
1150,Check If a Number Is Majority Element in a Sorted Array,https://leetcode.com/problems/check-if-a-number-is-majority-element-in-a-sorted-array,Easy,"Binary Search, Binary Search, Array, Binary Search, Array, Array"
1151,Minimum Swaps to Group All 1's Together,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together,Medium,"Sliding Window, Array, Sliding Window, Array, Sliding Window, Array"
1152,Analyze User Website Visit Pattern,https://leetcode.com/problems/analyze-user-website-visit-pattern,Medium,"Sorting, Sorting, Hash Table, Array, Array, Hash Table, Sorting, Hash Table, Array"
1153,String Transforms Into Another String,https://leetcode.com/problems/string-transforms-into-another-string,Hard,"String, Hash Table, String, Hash Table, Hash Table, String"
1154,Day of the Year,https://leetcode.com/problems/day-of-the-year,Easy,"Math, String, Math, Math, String, String"
1155,Number of Dice Rolls With Target Sum,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum,Medium,"Dynamic Programming, Dynamic Programming, Dynamic Programming"
1156,Swap For Longest Repeated Character Substring,https://leetcode.com/problems/swap-for-longest-repeated-character-substring,Medium,"String, Sliding Window, Sliding Window, String, Sliding Window, String"
1157,Online Majority Element In Subarray,https://leetcode.com/problems/online-majority-element-in-subarray,Hard,"Binary Search, Array, Binary Search, Design, Binary Indexed Tree, Segment Tree, Array, Design, Binary Indexed Tree, Segment Tree, Array, Binary Search, Design, Binary Indexed Tree, Segment Tree"
1158,Market Analysis I,https://leetcode.com/problems/market-analysis-i,Medium,"Database, Database, Database"
1159,Market Analysis II,https://leetcode.com/problems/market-analysis-ii,Hard,"Database, Database, Database"
1160,Find Words That Can Be Formed by Characters,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,Easy,"String, Hash Table, Array, String, Hash Table, Array, Array, Hash Table, String"
1161,Maximum Level Sum of a Binary Tree,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree,Medium,"Breadth-First Search, Depth-First Search, Tree, Tree, Depth-First Search, Breadth-First Search, Binary Tree, Binary Tree, Binary Tree, Tree, Depth-First Search, Breadth-First Search"
1162,As Far from Land as Possible,https://leetcode.com/problems/as-far-from-land-as-possible,Medium,"Matrix, Array, Dynamic Programming, Breadth-First Search, Array, Dynamic Programming, Breadth-First Search, Matrix, Matrix, Breadth-First Search, Dynamic Programming, Array"
1163,Last Substring in Lexicographical Order,https://leetcode.com/problems/last-substring-in-lexicographical-order,Hard,"Two Pointers, String, Two Pointers, String, String, Two Pointers"
1164,Product Price at a Given Date,https://leetcode.com/problems/product-price-at-a-given-date,Medium,"Database, Database, Database"
1165,Single-Row Keyboard,https://leetcode.com/problems/single-row-keyboard,Easy,"Hash Table, Hash Table, String, Hash Table, String, String"
1166,Design File System,https://leetcode.com/problems/design-file-system,Medium,"String, Design, Trie, Trie, Design, String, Design, String, Trie, Hash Table, Hash Table, Hash Table"
1167,Minimum Cost to Connect Sticks,https://leetcode.com/problems/minimum-cost-to-connect-sticks,Medium,"Array, Heap (Priority Queue), Greedy, Array, Heap (Priority Queue), Greedy, Array, Heap (Priority Queue), Greedy"
1168,Optimize Water Distribution in a Village,https://leetcode.com/problems/optimize-water-distribution-in-a-village,Hard,"Union Find, Minimum Spanning Tree, Minimum Spanning Tree, Graph, Union Find, Minimum Spanning Tree, Graph, Union Find, Graph"
1169,Invalid Transactions,https://leetcode.com/problems/invalid-transactions,Medium,"Sorting, Sorting, String, Hash Table, Array, String, Hash Table, Array, Sorting, Array, Hash Table, String"
1170,Compare Strings by Frequency of the Smallest Character,https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character,Medium,"String, Array, Sorting, String, Binary Search, Sorting, Sorting, Binary Search, Hash Table, String, Hash Table, Array, Array, Binary Search, Hash Table"
1171,Remove Zero Sum Consecutive Nodes from Linked List,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list,Medium,"Hash Table, Linked List, Hash Table, Hash Table, Linked List, Linked List"
1172,Dinner Plate Stacks,https://leetcode.com/problems/dinner-plate-stacks,Hard,"Heap (Priority Queue), Design, Stack, Hash Table, Heap (Priority Queue), Design, Stack, Hash Table, Hash Table, Stack, Design, Heap (Priority Queue)"
1173,Immediate Food Delivery I,https://leetcode.com/problems/immediate-food-delivery-i,Easy,"Database, Database, Database"
1174,Immediate Food Delivery II,https://leetcode.com/problems/immediate-food-delivery-ii,Medium,"Database, Database, Database"
1175,Prime Arrangements,https://leetcode.com/problems/prime-arrangements,Easy,"Math, Math, Math"
1176,Diet Plan Performance,https://leetcode.com/problems/diet-plan-performance,Easy,"Array, Sliding Window, Sliding Window, Array, Sliding Window, Array"
1177,Can Make Palindrome from Substring,https://leetcode.com/problems/can-make-palindrome-from-substring,Medium,"Bit Manipulation, Prefix Sum, Hash Table, Prefix Sum, Bit Manipulation, String, Prefix Sum, String, Bit Manipulation, String, Hash Table, Hash Table"
1178,Number of Valid Words for Each Puzzle,https://leetcode.com/problems/number-of-valid-words-for-each-puzzle,Hard,"Hash Table, Array, Hash Table, String, Bit Manipulation, Trie, Trie, Bit Manipulation, String, Hash Table, Array, Array, String, Bit Manipulation, Trie"
1179,Reformat Department Table,https://leetcode.com/problems/reformat-department-table,Easy,"Database, Database, Database"
1180,Count Substrings with Only One Distinct Letter,https://leetcode.com/problems/count-substrings-with-only-one-distinct-letter,Easy,"String, Math, Math, String, String, Math"
1181,Before and After Puzzle,https://leetcode.com/problems/before-and-after-puzzle,Medium,"String, Sorting, Sorting, String, Hash Table, Array, Sorting, String, Hash Table, Array, Array, Hash Table"
1182,Shortest Distance to Target Color,https://leetcode.com/problems/shortest-distance-to-target-color,Medium,"Binary Search, Dynamic Programming, Binary Search, Array, Binary Search, Array, Dynamic Programming, Array, Dynamic Programming"
1183,Maximum Number of Ones,https://leetcode.com/problems/maximum-number-of-ones,Hard,"Greedy, Heap (Priority Queue), Heap (Priority Queue), Heap (Priority Queue), Greedy, Greedy"
1184,Distance Between Bus Stops,https://leetcode.com/problems/distance-between-bus-stops,Easy,"Array, Array, Array"
1185,Day of the Week,https://leetcode.com/problems/day-of-the-week,Easy,"Math, Math, Math"
1186,Maximum Subarray Sum with One Deletion,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion,Medium,"Dynamic Programming, Dynamic Programming, Dynamic Programming, Array, Array, Array"
1187,Make Array Strictly Increasing,https://leetcode.com/problems/make-array-strictly-increasing,Hard,"Dynamic Programming, Array, Array, Binary Search, Dynamic Programming, Dynamic Programming, Binary Search, Array, Binary Search"
1188,Design Bounded Blocking Queue,https://leetcode.com/problems/design-bounded-blocking-queue,Medium,"Concurrency, Concurrency, Concurrency"
1189,Maximum Number of Balloons,https://leetcode.com/problems/maximum-number-of-balloons,Easy,"Hash Table, Hash Table, String, Counting, Counting, String, Hash Table, Counting, String"
1190,Reverse Substrings Between Each Pair of Parentheses,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses,Medium,"Stack, String, String, Stack, Stack, String"
1191,K-Concatenation Maximum Sum,https://leetcode.com/problems/k-concatenation-maximum-sum,Medium,"Dynamic Programming, Dynamic Programming, Array, Array, Dynamic Programming, Array"
1192,Critical Connections in a Network,https://leetcode.com/problems/critical-connections-in-a-network,Hard,"Biconnected Component, Depth-First Search, Biconnected Component, Graph, Depth-First Search, Biconnected Component, Graph, Depth-First Search, Graph"
1193,Monthly Transactions I,https://leetcode.com/problems/monthly-transactions-i,Medium,"Database, Database, Database"
1194,Tournament Winners,https://leetcode.com/problems/tournament-winners,Hard,"Database, Database, Database"
1195,Fizz Buzz Multithreaded,https://leetcode.com/problems/fizz-buzz-multithreaded,Medium,"Concurrency, Concurrency, Concurrency"
1196,How Many Apples Can You Put into the Basket,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket,Easy,"Array, Greedy, Sorting, Sorting, Greedy, Array, Array, Greedy, Sorting"
1197,Minimum Knight Moves,https://leetcode.com/problems/minimum-knight-moves,Medium,"Breadth-First Search, Breadth-First Search, Breadth-First Search"
1198,Find Smallest Common Element in All Rows,https://leetcode.com/problems/find-smallest-common-element-in-all-rows,Medium,"Binary Search, Matrix, Counting, Counting, Matrix, Binary Search, Hash Table, Array, Array, Hash Table, Binary Search, Matrix, Counting, Array, Hash Table"
1199,Minimum Time to Build Blocks,https://leetcode.com/problems/minimum-time-to-build-blocks,Hard,"Greedy, Heap (Priority Queue), Greedy, Heap (Priority Queue), Math, Heap (Priority Queue), Greedy, Math, Math"
1200,Minimum Absolute Difference,https://leetcode.com/problems/minimum-absolute-difference,Easy,"Sorting, Array, Sorting, Array, Array, Sorting"
1201,Ugly Number III,https://leetcode.com/problems/ugly-number-iii,Medium,"Math, Math, Binary Search, Number Theory, Number Theory, Binary Search, Math, Number Theory, Binary Search"
1202,Smallest String With Swaps,https://leetcode.com/problems/smallest-string-with-swaps,Medium,"Union Find, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, String, Hash Table, String, Union Find, Breadth-First Search, Depth-First Search, Depth-First Search, Breadth-First Search, Hash Table"
1203,Sort Items by Groups Respecting Dependencies,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,Hard,"Graph, Topological Sort, Graph, Topological Sort, Breadth-First Search, Depth-First Search, Breadth-First Search, Topological Sort, Graph, Breadth-First Search, Depth-First Search, Depth-First Search"
1204,Last Person to Fit in the Bus,https://leetcode.com/problems/last-person-to-fit-in-the-bus,Medium,"Database, Database, Database"
1205,Monthly Transactions II,https://leetcode.com/problems/monthly-transactions-ii,Medium,"Database, Database, Database"
1206,Design Skiplist,https://leetcode.com/problems/design-skiplist,Hard,"Design, Linked List, Linked List, Design, Design, Linked List"
1207,Unique Number of Occurrences,https://leetcode.com/problems/unique-number-of-occurrences,Easy,"Array, Hash Table, Array, Array, Hash Table, Hash Table"
1208,Get Equal Substrings Within Budget,https://leetcode.com/problems/get-equal-substrings-within-budget,Medium,"Prefix Sum, Prefix Sum, Sliding Window, Binary Search, String, String, Binary Search, Sliding Window, Prefix Sum, Sliding Window, Binary Search, String"
1209,Remove All Adjacent Duplicates in String II,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,Medium,"String, Stack, Stack, String, Stack, String"
1210,Minimum Moves to Reach Target with Rotations,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,Hard,"Breadth-First Search, Array, Array, Matrix, Array, Breadth-First Search, Breadth-First Search, Matrix, Matrix"
1211,Queries Quality and Percentage,https://leetcode.com/problems/queries-quality-and-percentage,Easy,"Database, Database, Database"
1212,Team Scores in Football Tournament,https://leetcode.com/problems/team-scores-in-football-tournament,Medium,"Database, Database, Database"
1213,Intersection of Three Sorted Arrays,https://leetcode.com/problems/intersection-of-three-sorted-arrays,Easy,"Array, Array, Hash Table, Binary Search, Counting, Binary Search, Hash Table, Counting, Array, Counting, Binary Search, Hash Table"
1214,Two Sum BSTs,https://leetcode.com/problems/two-sum-bsts,Medium,"Depth-First Search, Binary Tree, Binary Search Tree, Depth-First Search, Tree, Stack, Binary Search, Two Pointers, Binary Tree, Binary Search Tree, Tree, Stack, Binary Search, Two Pointers, Two Pointers, Binary Search, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
1215,Stepping Numbers,https://leetcode.com/problems/stepping-numbers,Medium,"Backtracking, Backtracking, Breadth-First Search, Backtracking, Breadth-First Search, Breadth-First Search"
1216,Valid Palindrome III,https://leetcode.com/problems/valid-palindrome-iii,Hard,"Dynamic Programming, Dynamic Programming, Dynamic Programming, String, String, String"
1217,Minimum Cost to Move Chips to The Same Position,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position,Easy,"Greedy, Array, Math, Greedy, Math, Array, Greedy, Array, Math"
1218,Longest Arithmetic Subsequence of Given Difference,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference,Medium,"Array, Array, Hash Table, Dynamic Programming, Dynamic Programming, Hash Table, Array, Hash Table, Dynamic Programming"
1219,Path with Maximum Gold,https://leetcode.com/problems/path-with-maximum-gold,Medium,"Backtracking, Array, Backtracking, Array, Array, Matrix, Matrix, Matrix, Backtracking"
1220,Count Vowels Permutation,https://leetcode.com/problems/count-vowels-permutation,Hard,"Dynamic Programming, Dynamic Programming, Dynamic Programming"
1221,Split a String in Balanced Strings,https://leetcode.com/problems/split-a-string-in-balanced-strings,Easy,"String, Greedy, Counting, String, Greedy, Counting, String, Greedy, Counting"
1222,Queens That Can Attack the King,https://leetcode.com/problems/queens-that-can-attack-the-king,Medium,"Array, Array, Matrix, Simulation, Array, Matrix, Simulation, Simulation, Matrix"
1223,Dice Roll Simulation,https://leetcode.com/problems/dice-roll-simulation,Hard,"Array, Dynamic Programming, Array, Array, Dynamic Programming, Dynamic Programming"
1224,Maximum Equal Frequency,https://leetcode.com/problems/maximum-equal-frequency,Hard,"Array, Hash Table, Array, Hash Table, Array, Hash Table"
1225,Report Contiguous Dates,https://leetcode.com/problems/report-contiguous-dates,Hard,"Database, Database, Database"
1226,The Dining Philosophers,https://leetcode.com/problems/the-dining-philosophers,Medium,"Concurrency, Concurrency, Concurrency"
1227,Airplane Seat Assignment Probability,https://leetcode.com/problems/airplane-seat-assignment-probability,Medium,"Brainteaser, Math, Dynamic Programming, Probability and Statistics, Math, Dynamic Programming, Brainteaser, Probability and Statistics, Probability and Statistics, Brainteaser, Dynamic Programming, Math"
1228,Missing Number In Arithmetic Progression,https://leetcode.com/problems/missing-number-in-arithmetic-progression,Easy,"Array, Array, Math, Math, Array, Math"
1229,Meeting Scheduler,https://leetcode.com/problems/meeting-scheduler,Medium,"Sorting, Two Pointers, Array, Two Pointers, Sorting, Sorting, Array, Array, Two Pointers"
1230,Toss Strange Coins,https://leetcode.com/problems/toss-strange-coins,Medium,"Dynamic Programming, Probability and Statistics, Math, Dynamic Programming, Probability and Statistics, Dynamic Programming, Math, Math, Probability and Statistics"
1231,Divide Chocolate,https://leetcode.com/problems/divide-chocolate,Hard,"Array, Array, Binary Search, Binary Search, Array, Binary Search"
1232,Check If It Is a Straight Line,https://leetcode.com/problems/check-if-it-is-a-straight-line,Easy,"Array, Math, Geometry, Geometry, Math, Array, Math, Array, Geometry"
1233,Remove Sub-Folders from the Filesystem,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem,Medium,"Array, String, Trie, Trie, String, Array, Trie, Array, String"
1234,Replace the Substring for Balanced String,https://leetcode.com/problems/replace-the-substring-for-balanced-string,Medium,"Sliding Window, String, String, Sliding Window, Sliding Window, String"
1235,Maximum Profit in Job Scheduling,https://leetcode.com/problems/maximum-profit-in-job-scheduling,Hard,"Binary Search, Dynamic Programming, Sorting, Sorting, Dynamic Programming, Array, Binary Search, Dynamic Programming, Binary Search, Array, Sorting, Array"
1236,Web Crawler,https://leetcode.com/problems/web-crawler,Medium,"Depth-First Search, String, Depth-First Search, Breadth-First Search, Interactive, String, Depth-First Search, Breadth-First Search, Interactive, String, Breadth-First Search, Interactive"
1237,Find Positive Integer Solution for a Given Equation,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation,Medium,"Binary Search, Interactive, Interactive, Binary Search, Two Pointers, Math, Math, Two Pointers, Math, Two Pointers, Binary Search, Interactive"
1238,Circular Permutation in Binary Representation,https://leetcode.com/problems/circular-permutation-in-binary-representation,Medium,"Backtracking, Math, Bit Manipulation, Backtracking, Math, Bit Manipulation, Backtracking, Math, Bit Manipulation"
1239,Maximum Length of a Concatenated String with Unique Characters,https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters,Medium,"Backtracking, Bit Manipulation, Backtracking, String, Array, Bit Manipulation, Backtracking, String, Array, String, Array, Bit Manipulation"
1240,Tiling a Rectangle with the Fewest Squares,https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares,Hard,"Backtracking, Dynamic Programming, Backtracking, Dynamic Programming, Dynamic Programming, Backtracking"
1241,Number of Comments per Post,https://leetcode.com/problems/number-of-comments-per-post,Easy,"Database, Database, Database"
1242,Web Crawler Multithreaded,https://leetcode.com/problems/web-crawler-multithreaded,Medium,"Breadth-First Search, Concurrency, Breadth-First Search, Depth-First Search, Concurrency, Breadth-First Search, Depth-First Search, Concurrency, Depth-First Search"
1243,Array Transformation,https://leetcode.com/problems/array-transformation,Easy,"Simulation, Array, Simulation, Array, Array, Simulation"
1244,Design A Leaderboard,https://leetcode.com/problems/design-a-leaderboard,Medium,"Sorting, Hash Table, Sorting, Design, Hash Table, Sorting, Design, Hash Table, Design"
1245,Tree Diameter,https://leetcode.com/problems/tree-diameter,Medium,"Depth-First Search, Breadth-First Search, Tree, Depth-First Search, Breadth-First Search, Breadth-First Search, Depth-First Search, Tree, Tree"
1246,Palindrome Removal,https://leetcode.com/problems/palindrome-removal,Hard,"Dynamic Programming, Array, Array, Dynamic Programming, Dynamic Programming, Array"
1247,Minimum Swaps to Make Strings Equal,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,Medium,"Greedy, String, Math, Greedy, Math, Greedy, String, Math, String"
1248,Count Number of Nice Subarrays,https://leetcode.com/problems/count-number-of-nice-subarrays,Medium,"Math, Hash Table, Array, Sliding Window, Math, Hash Table, Array, Array, Hash Table, Sliding Window, Math, Sliding Window"
1249,Minimum Remove to Make Valid Parentheses,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,Medium,"Stack, String, String, Stack, Stack, String"
1250,Check If It Is a Good Array,https://leetcode.com/problems/check-if-it-is-a-good-array,Hard,"Array, Number Theory, Number Theory, Math, Array, Number Theory, Array, Math, Math"
1251,Average Selling Price,https://leetcode.com/problems/average-selling-price,Easy,"Database, Database, Database"
1252,Cells with Odd Values in a Matrix,https://leetcode.com/problems/cells-with-odd-values-in-a-matrix,Easy,"Math, Simulation, Simulation, Math, Array, Simulation, Math, Array, Array"
1253,Reconstruct a 2-Row Binary Matrix,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix,Medium,"Matrix, Array, Matrix, Array, Greedy, Greedy, Array, Matrix, Greedy"
1254,Number of Closed Islands,https://leetcode.com/problems/number-of-closed-islands,Medium,"Array, Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, Matrix, Union Find, Breadth-First Search, Depth-First Search, Union Find, Matrix, Array, Depth-First Search, Breadth-First Search"
1255,Maximum Score Words Formed by Letters,https://leetcode.com/problems/maximum-score-words-formed-by-letters,Hard,"Backtracking, Bit Manipulation, Bitmask, Bitmask, Bit Manipulation, Backtracking, Dynamic Programming, String, Array, Dynamic Programming, Array, Bit Manipulation, Bitmask, String, Backtracking, Array, String, Dynamic Programming"
1256,Encode Number,https://leetcode.com/problems/encode-number,Medium,"Bit Manipulation, Math, String, Bit Manipulation, String, Math, Bit Manipulation, String, Math"
1257,Smallest Common Region,https://leetcode.com/problems/smallest-common-region,Medium,"Array, Breadth-First Search, Depth-First Search, Tree, String, Hash Table, Array, Breadth-First Search, Depth-First Search, Tree, Array, Hash Table, String, Hash Table, String, Tree, Depth-First Search, Breadth-First Search"
1258,Synonymous Sentences,https://leetcode.com/problems/synonymous-sentences,Medium,"Union Find, String, Hash Table, Array, Hash Table, Array, Array, Hash Table, Union Find, Backtracking, String, String, Backtracking, Union Find, Backtracking"
1259,Handshakes That Don't Cross,https://leetcode.com/problems/handshakes-that-dont-cross,Hard,"Math, Math, Dynamic Programming, Dynamic Programming, Dynamic Programming, Math"
1260,Shift 2D Grid,https://leetcode.com/problems/shift-2d-grid,Easy,"Simulation, Matrix, Array, Array, Array, Matrix, Simulation, Matrix, Simulation"
1261,Find Elements in a Contaminated Binary Tree,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,Medium,"Depth-First Search, Breadth-First Search, Design, Binary Tree, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree, Binary Tree, Design, Breadth-First Search, Depth-First Search, Tree, Hash Table, Hash Table, Tree"
1262,Greatest Sum Divisible by Three,https://leetcode.com/problems/greatest-sum-divisible-by-three,Medium,"Array, Array, Dynamic Programming, Array, Greedy, Dynamic Programming, Greedy, Greedy, Dynamic Programming"
1263,Minimum Moves to Move a Box to Their Target Location,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location,Hard,"Heap (Priority Queue), Array, Heap (Priority Queue), Breadth-First Search, Matrix, Matrix, Array, Array, Breadth-First Search, Breadth-First Search, Heap (Priority Queue), Matrix"
1264,Page Recommendations,https://leetcode.com/problems/page-recommendations,Medium,"Database, Database, Database"
1265,Print Immutable Linked List in Reverse,https://leetcode.com/problems/print-immutable-linked-list-in-reverse,Medium,"Two Pointers, Linked List, Two Pointers, Linked List, Linked List, Recursion, Stack, Two Pointers, Recursion, Stack, Recursion, Stack"
1266,Minimum Time Visiting All Points,https://leetcode.com/problems/minimum-time-visiting-all-points,Easy,"Geometry, Math, Array, Math, Array, Geometry, Math, Array, Geometry"
1267,Count Servers that Communicate,https://leetcode.com/problems/count-servers-that-communicate,Medium,"Union Find, Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, Counting, Counting, Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, Array, Depth-First Search, Breadth-First Search, Matrix, Counting"
1268,Search Suggestions System,https://leetcode.com/problems/search-suggestions-system,Medium,"Trie, String, Array, Trie, Trie, Array, String, Array, String"
1269,Number of Ways to Stay in the Same Place After Some Steps,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,"Dynamic Programming, Dynamic Programming, Dynamic Programming"
1270,All People Report to the Given Manager,https://leetcode.com/problems/all-people-report-to-the-given-manager,Medium,"Database, Database, Database"
1271,Hexspeak,https://leetcode.com/problems/hexspeak,Easy,"Math, String, String, Math, Math, String"
1272,Remove Interval,https://leetcode.com/problems/remove-interval,Medium,"Array, Array, Array"
1273,Delete Tree Nodes,https://leetcode.com/problems/delete-tree-nodes,Medium,"Depth-First Search, Breadth-First Search, Depth-First Search, Depth-First Search, Breadth-First Search, Tree, Tree, Breadth-First Search, Tree"
1274,Number of Ships in a Rectangle,https://leetcode.com/problems/number-of-ships-in-a-rectangle,Hard,"Array, Array, Divide and Conquer, Interactive, Divide and Conquer, Array, Interactive, Divide and Conquer, Interactive"
1275,Find Winner on a Tic Tac Toe Game,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,Easy,"Array, Array, Hash Table, Matrix, Simulation, Simulation, Matrix, Hash Table, Array, Hash Table, Matrix, Simulation"
1276,Number of Burgers with No Waste of Ingredients,https://leetcode.com/problems/number-of-burgers-with-no-waste-of-ingredients,Medium,"Math, Math, Math"
1277,Count Square Submatrices with All Ones,https://leetcode.com/problems/count-square-submatrices-with-all-ones,Medium,"Array, Array, Matrix, Dynamic Programming, Dynamic Programming, Matrix, Matrix, Dynamic Programming, Array"
1278,Palindrome Partitioning III,https://leetcode.com/problems/palindrome-partitioning-iii,Hard,"Dynamic Programming, Dynamic Programming, String, Dynamic Programming, String, String"
1279,Traffic Light Controlled Intersection,https://leetcode.com/problems/traffic-light-controlled-intersection,Easy,"Concurrency, Concurrency, Concurrency"
1280,Students and Examinations,https://leetcode.com/problems/students-and-examinations,Easy,"Database, Database, Database"
1281,Subtract the Product and Sum of Digits of an Integer,https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,Easy,"Math, Math, Math"
1282,Group the People Given the Group Size They Belong To,https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to,Medium,"Hash Table, Array, Hash Table, Hash Table, Array, Array"
1283,Find the Smallest Divisor Given a Threshold,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold,Medium,"Array, Binary Search, Binary Search, Array, Array, Binary Search"
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,"Array, Bit Manipulation, Matrix, Matrix, Matrix, Breadth-First Search, Bit Manipulation, Breadth-First Search, Breadth-First Search, Array, Array, Bit Manipulation"
1285,Find the Start and End Number of Continuous Ranges,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges,Medium,"Database, Database, Database"
1286,Iterator for Combination,https://leetcode.com/problems/iterator-for-combination,Medium,"Backtracking, Backtracking, Design, Iterator, String, Iterator, Design, Backtracking, String, String, Design, Iterator"
